PARAM1_STR,PARAM1_NUM,CATEGORY,PARAM2_STR,PARAM2_NUM,ORDER_NUM,VALID_FLG,COMMENTS
,379,"SUBJECT_ID_TO_PID","b60370",,1,"Y",
,380,"SUBJECT_ID_TO_PID","b88993",,1,"Y",
,381,"SUBJECT_ID_TO_PID","b79851",,1,"Y",
,382,"SUBJECT_ID_TO_PID","b88796",,1,"Y",
,383,"SUBJECT_ID_TO_PID","b86874",,1,"Y",
,383,"SUBJECT_ID_TO_PID","b84917",,2,"Y",
,384,"SUBJECT_ID_TO_PID","b87321",,1,"Y",
,384,"SUBJECT_ID_TO_PID","b84550",,2,"Y",
,385,"SUBJECT_ID_TO_PID","b69669",,1,"Y",
,386,"SUBJECT_ID_TO_PID","b73897",,1,"Y",
,387,"SUBJECT_ID_TO_PID","b71916",,1,"Y",
,388,"SUBJECT_ID_TO_PID","b66328",,1,"Y",
,389,"SUBJECT_ID_TO_PID","b79522",,1,"Y",
,390,"SUBJECT_ID_TO_PID","b67958",,1,"Y",
,391,"SUBJECT_ID_TO_PID","b78858",,1,"Y",
,392,"SUBJECT_ID_TO_PID","b79359",,1,"Y",
,393,"SUBJECT_ID_TO_PID","b89299",,1,"Y",
,394,"SUBJECT_ID_TO_PID","b76909",,1,"Y",
,394,"SUBJECT_ID_TO_PID","b84307",,2,"Y",
,394,"SUBJECT_ID_TO_PID","b83021",,3,"Y",
,395,"SUBJECT_ID_TO_PID","b82295",,1,"Y",
,395,"SUBJECT_ID_TO_PID","b88608",,2,"Y",
,396,"SUBJECT_ID_TO_PID","b74318",,1,"Y",
,397,"SUBJECT_ID_TO_PID","b88510",,1,"Y",
,398,"SUBJECT_ID_TO_PID","b73074",,1,"Y",
,399,"SUBJECT_ID_TO_PID","b61593",,1,"Y",
,400,"SUBJECT_ID_TO_PID","b65908",,1,"Y",
,401,"SUBJECT_ID_TO_PID","b83143",,1,"Y",
,402,"SUBJECT_ID_TO_PID","b79190",,1,"Y",
,402,"SUBJECT_ID_TO_PID","b80003",,2,"Y",
,403,"SUBJECT_ID_TO_PID","b81165",,1,"Y",
,404,"SUBJECT_ID_TO_PID","b78153",,1,"Y",
,405,"SUBJECT_ID_TO_PID","b74836",,1,"Y",
,406,"SUBJECT_ID_TO_PID","b65043",,1,"Y",
,406,"SUBJECT_ID_TO_PID","b80970",,2,"Y",
,407,"SUBJECT_ID_TO_PID","b67393",,1,"Y",
,408,"SUBJECT_ID_TO_PID","b68771",,1,"Y",
,409,"SUBJECT_ID_TO_PID","b71475",,1,"Y",
,410,"SUBJECT_ID_TO_PID","b85642",,1,"Y",
,411,"SUBJECT_ID_TO_PID","b79347",,1,"Y",
,412,"SUBJECT_ID_TO_PID","b89123",,1,"Y",
,413,"SUBJECT_ID_TO_PID","b86159",,1,"Y",
,414,"SUBJECT_ID_TO_PID","b80450",,1,"Y",
,415,"SUBJECT_ID_TO_PID","b78624",,1,"Y",
,416,"SUBJECT_ID_TO_PID","b61433",,1,"Y",
,417,"SUBJECT_ID_TO_PID","b61680",,1,"Y",
,418,"SUBJECT_ID_TO_PID","b69050",,1,"Y",
,419,"SUBJECT_ID_TO_PID","b89580",,1,"Y",
,420,"SUBJECT_ID_TO_PID","b84854",,1,"Y",
,421,"SUBJECT_ID_TO_PID","b79031",,1,"Y",
,422,"SUBJECT_ID_TO_PID","b67812",,1,"Y",
,423,"SUBJECT_ID_TO_PID","b83901",,1,"Y",
,423,"SUBJECT_ID_TO_PID","b88108",,2,"Y",
,423,"SUBJECT_ID_TO_PID","b82054",,3,"Y",
,424,"SUBJECT_ID_TO_PID","b65264",,1,"Y",
,425,"SUBJECT_ID_TO_PID","b88492",,1,"Y",
,426,"SUBJECT_ID_TO_PID","b65813",,1,"Y",
,426,"SUBJECT_ID_TO_PID","b75332",,2,"Y",
,427,"SUBJECT_ID_TO_PID","b60770",,1,"Y",
,428,"SUBJECT_ID_TO_PID","b76931",,1,"Y",
,429,"SUBJECT_ID_TO_PID","b64053",,1,"Y",
,430,"SUBJECT_ID_TO_PID","b84021",,1,"Y",
,431,"SUBJECT_ID_TO_PID","b89171",,1,"Y",
,432,"SUBJECT_ID_TO_PID","b89411",,1,"Y",
,433,"SUBJECT_ID_TO_PID","b61523",,1,"Y",
,433,"SUBJECT_ID_TO_PID","b79902",,2,"Y",
,433,"SUBJECT_ID_TO_PID","b78879",,3,"Y",
,434,"SUBJECT_ID_TO_PID","b77396",,1,"Y",
,434,"SUBJECT_ID_TO_PID","b74332",,2,"Y",
,435,"SUBJECT_ID_TO_PID","b83103",,1,"Y",
,436,"SUBJECT_ID_TO_PID","b60014",,1,"Y",
,437,"SUBJECT_ID_TO_PID","b70197",,1,"Y",
,438,"SUBJECT_ID_TO_PID","b87830",,1,"Y",
,439,"SUBJECT_ID_TO_PID","b60675",,1,"Y",
,440,"SUBJECT_ID_TO_PID","b75424",,1,"Y",
,441,"SUBJECT_ID_TO_PID","b87604",,1,"Y",
,442,"SUBJECT_ID_TO_PID","b62537",,1,"Y",
,443,"SUBJECT_ID_TO_PID","b83152",,1,"Y",
,444,"SUBJECT_ID_TO_PID","b89755",,1,"Y",
,445,"SUBJECT_ID_TO_PID","b86749",,1,"Y",
,446,"SUBJECT_ID_TO_PID","b86482",,1,"Y",
,447,"SUBJECT_ID_TO_PID","b82404",,1,"Y",
,448,"SUBJECT_ID_TO_PID","b60305",,1,"Y",
,449,"SUBJECT_ID_TO_PID","b65375",,1,"Y",
,450,"SUBJECT_ID_TO_PID","b86087",,1,"Y",
,450,"SUBJECT_ID_TO_PID","b78570",,2,"Y",
,451,"SUBJECT_ID_TO_PID","b78831",,1,"Y",
,452,"SUBJECT_ID_TO_PID","b82760",,1,"Y",
,452,"SUBJECT_ID_TO_PID","b85250",,2,"Y",
,453,"SUBJECT_ID_TO_PID","b71315",,1,"Y",
,454,"SUBJECT_ID_TO_PID","b82109",,1,"Y",
,455,"SUBJECT_ID_TO_PID","b60174",,1,"Y",
,456,"SUBJECT_ID_TO_PID","b75912",,1,"Y",
,457,"SUBJECT_ID_TO_PID","b66303",,1,"Y",
,458,"SUBJECT_ID_TO_PID","b62334",,1,"Y",
,459,"SUBJECT_ID_TO_PID","b68025",,1,"Y",
,460,"SUBJECT_ID_TO_PID","b77636",,1,"Y",
,461,"SUBJECT_ID_TO_PID","b79127",,1,"Y",
,462,"SUBJECT_ID_TO_PID","b61377",,1,"Y",
,463,"SUBJECT_ID_TO_PID","b76118",,1,"Y",
,464,"SUBJECT_ID_TO_PID","b81948",,1,"Y",
,465,"SUBJECT_ID_TO_PID","b66717",,1,"Y",
,466,"SUBJECT_ID_TO_PID","b76022",,1,"Y",
,467,"SUBJECT_ID_TO_PID","b74579",,1,"Y",
,468,"SUBJECT_ID_TO_PID","b86928",,1,"Y",
,469,"SUBJECT_ID_TO_PID","b85503",,1,"Y",
,470,"SUBJECT_ID_TO_PID","b65842",,1,"Y",
,471,"SUBJECT_ID_TO_PID","b85070",,1,"Y",
,472,"SUBJECT_ID_TO_PID","b65714",,1,"Y",
,473,"SUBJECT_ID_TO_PID","b79073",,1,"Y",
,474,"SUBJECT_ID_TO_PID","b73646",,1,"Y",
,475,"SUBJECT_ID_TO_PID","b62187",,1,"Y",
,476,"SUBJECT_ID_TO_PID","b75515",,1,"Y",
,477,"SUBJECT_ID_TO_PID","b70409",,1,"Y",
,477,"SUBJECT_ID_TO_PID","b70705",,2,"Y",
,478,"SUBJECT_ID_TO_PID","b66297",,1,"Y",
,479,"SUBJECT_ID_TO_PID","b77043",,1,"Y",
,480,"SUBJECT_ID_TO_PID","b84428",,1,"Y",
,481,"SUBJECT_ID_TO_PID","b67121",,1,"Y",
,482,"SUBJECT_ID_TO_PID","b73228",,1,"Y",
,483,"SUBJECT_ID_TO_PID","b80968",,1,"Y",
,484,"SUBJECT_ID_TO_PID","b71107",,1,"Y",
,485,"SUBJECT_ID_TO_PID","b77693",,1,"Y",
,486,"SUBJECT_ID_TO_PID","b63160",,1,"Y",
,487,"SUBJECT_ID_TO_PID","b89656",,1,"Y",
,488,"SUBJECT_ID_TO_PID","b73775",,1,"Y",
,489,"SUBJECT_ID_TO_PID","b80512",,1,"Y",
,490,"SUBJECT_ID_TO_PID","b60018",,1,"Y",
,491,"SUBJECT_ID_TO_PID","b65707",,1,"Y",
,492,"SUBJECT_ID_TO_PID","b87693",,1,"Y",
,493,"SUBJECT_ID_TO_PID","b76962",,1,"Y",
,494,"SUBJECT_ID_TO_PID","b83565",,1,"Y",
,495,"SUBJECT_ID_TO_PID","b65916",,1,"Y",
,496,"SUBJECT_ID_TO_PID","b76040",,1,"Y",
,497,"SUBJECT_ID_TO_PID","b71782",,1,"Y",
,498,"SUBJECT_ID_TO_PID","b66356",,1,"Y",
,499,"SUBJECT_ID_TO_PID","b71660",,1,"Y",
,500,"SUBJECT_ID_TO_PID","b87426",,1,"Y",
,501,"SUBJECT_ID_TO_PID","b86916",,1,"Y",
,502,"SUBJECT_ID_TO_PID","b76186",,1,"Y",
,503,"SUBJECT_ID_TO_PID","b81313",,1,"Y",
,504,"SUBJECT_ID_TO_PID","b83980",,1,"Y",
,505,"SUBJECT_ID_TO_PID","b80519",,1,"Y",
,506,"SUBJECT_ID_TO_PID","b71535",,1,"Y",
,507,"SUBJECT_ID_TO_PID","b72619",,2,"Y",
,507,"SUBJECT_ID_TO_PID","b76930",,1,"Y",
,508,"SUBJECT_ID_TO_PID","b70091",,1,"Y",
,509,"SUBJECT_ID_TO_PID","b86469",,1,"Y",
,510,"SUBJECT_ID_TO_PID","b82418",,1,"Y",
,511,"SUBJECT_ID_TO_PID","b82491",,1,"Y",
,512,"SUBJECT_ID_TO_PID","b84274",,1,"Y",
,513,"SUBJECT_ID_TO_PID","b89866",,1,"Y",
,514,"SUBJECT_ID_TO_PID","b88690",,1,"Y",
,515,"SUBJECT_ID_TO_PID","b69631",,1,"Y",
,516,"SUBJECT_ID_TO_PID","b68019",,1,"Y",
,517,"SUBJECT_ID_TO_PID","b88809",,1,"Y",
,518,"SUBJECT_ID_TO_PID","b85518",,1,"Y",
,519,"SUBJECT_ID_TO_PID","b74765",,1,"Y",
,520,"SUBJECT_ID_TO_PID","b87229",,1,"Y",
,521,"SUBJECT_ID_TO_PID","b65407",,1,"Y",
,522,"SUBJECT_ID_TO_PID","b67371",,1,"Y",
,523,"SUBJECT_ID_TO_PID","b87351",,1,"Y",
,524,"SUBJECT_ID_TO_PID","b66182",,1,"Y",
,525,"SUBJECT_ID_TO_PID","b75425",,1,"Y",
,526,"SUBJECT_ID_TO_PID","b70699",,1,"Y",
,527,"SUBJECT_ID_TO_PID","b66718",,1,"Y",
,528,"SUBJECT_ID_TO_PID","b67645",,1,"Y",
,529,"SUBJECT_ID_TO_PID","b78464",,1,"Y",
,530,"SUBJECT_ID_TO_PID","b75500",,1,"Y",
,531,"SUBJECT_ID_TO_PID","b62538",,1,"Y",
,532,"SUBJECT_ID_TO_PID","b77298",,1,"Y",
,533,"SUBJECT_ID_TO_PID","b71516",,1,"Y",
,534,"SUBJECT_ID_TO_PID","b76411",,1,"Y",
,535,"SUBJECT_ID_TO_PID","b69021",,1,"Y",
,536,"SUBJECT_ID_TO_PID","b63297",,1,"Y",
,537,"SUBJECT_ID_TO_PID","b85201",,1,"Y",
,538,"SUBJECT_ID_TO_PID","b69432",,1,"Y",
,539,"SUBJECT_ID_TO_PID","b62450",,1,"Y",
,540,"SUBJECT_ID_TO_PID","b73980",,1,"Y",
,541,"SUBJECT_ID_TO_PID","b64108",,1,"Y",
,542,"SUBJECT_ID_TO_PID","b77773",,1,"Y",
,542,"SUBJECT_ID_TO_PID","b86452",,2,"Y",
,543,"SUBJECT_ID_TO_PID","b88751",,1,"Y",
,544,"SUBJECT_ID_TO_PID","b71188",,1,"Y",
,545,"SUBJECT_ID_TO_PID","b78252",,1,"Y",
,546,"SUBJECT_ID_TO_PID","b78417",,1,"Y",
,547,"SUBJECT_ID_TO_PID","b88765",,1,"Y",
,548,"SUBJECT_ID_TO_PID","b82866",,1,"Y",
,549,"SUBJECT_ID_TO_PID","b68353",,1,"Y",
,550,"SUBJECT_ID_TO_PID","b89786",,1,"Y",
,551,"SUBJECT_ID_TO_PID","b88378",,1,"Y",
,552,"SUBJECT_ID_TO_PID","b63592",,1,"Y",
,553,"SUBJECT_ID_TO_PID","b72861",,1,"Y",
,554,"SUBJECT_ID_TO_PID","b66374",,1,"Y",
,554,"SUBJECT_ID_TO_PID","b74320",,2,"Y",
,555,"SUBJECT_ID_TO_PID","b80885",,1,"Y",
,556,"SUBJECT_ID_TO_PID","b85413",,1,"Y",
,557,"SUBJECT_ID_TO_PID","b76093",,1,"Y",
,558,"SUBJECT_ID_TO_PID","b85740",,1,"Y",
,559,"SUBJECT_ID_TO_PID","b64419",,1,"Y",
,560,"SUBJECT_ID_TO_PID","b64881",,1,"Y",
,561,"SUBJECT_ID_TO_PID","b76414",,1,"Y",
,562,"SUBJECT_ID_TO_PID","b64328",,1,"Y",
,563,"SUBJECT_ID_TO_PID","b74086",,1,"Y",
,564,"SUBJECT_ID_TO_PID","b89193",,1,"Y",
,565,"SUBJECT_ID_TO_PID","b72202",,1,"Y",
,566,"SUBJECT_ID_TO_PID","b82171",,1,"Y",
,567,"SUBJECT_ID_TO_PID","b82641",,1,"Y",
,568,"SUBJECT_ID_TO_PID","b65954",,1,"Y",
,569,"SUBJECT_ID_TO_PID","b85126",,1,"Y",
,570,"SUBJECT_ID_TO_PID","b78091",,1,"Y",
,571,"SUBJECT_ID_TO_PID","b66038",,1,"Y",
,572,"SUBJECT_ID_TO_PID","b74120",,1,"Y",
,573,"SUBJECT_ID_TO_PID","b75614",,1,"Y",
,574,"SUBJECT_ID_TO_PID","b63978",,1,"Y",
,575,"SUBJECT_ID_TO_PID","b71042",,1,"Y",
,576,"SUBJECT_ID_TO_PID","b89917",,1,"Y",
,577,"SUBJECT_ID_TO_PID","b82689",,1,"Y",
,578,"SUBJECT_ID_TO_PID","b62791",,1,"Y",
,579,"SUBJECT_ID_TO_PID","b76393",,1,"Y",
,580,"SUBJECT_ID_TO_PID","b85733",,1,"Y",
,580,"SUBJECT_ID_TO_PID","b77837",,2,"Y",
,581,"SUBJECT_ID_TO_PID","b69795",,1,"Y",
,582,"SUBJECT_ID_TO_PID","b80957",,1,"Y",
,583,"SUBJECT_ID_TO_PID","b86282",,1,"Y",
,584,"SUBJECT_ID_TO_PID","b70992",,1,"Y",
,585,"SUBJECT_ID_TO_PID","b83671",,1,"Y",
,586,"SUBJECT_ID_TO_PID","b71879",,1,"Y",
,587,"SUBJECT_ID_TO_PID","b67247",,1,"Y",
,588,"SUBJECT_ID_TO_PID","b81782",,1,"Y",
,589,"SUBJECT_ID_TO_PID","b63512",,1,"Y",
,590,"SUBJECT_ID_TO_PID","b65042",,1,"Y",
,591,"SUBJECT_ID_TO_PID","b76215",,1,"Y",
,592,"SUBJECT_ID_TO_PID","b80516",,1,"Y",
,593,"SUBJECT_ID_TO_PID","b65659",,1,"Y",
,594,"SUBJECT_ID_TO_PID","b62531",,1,"Y",
,595,"SUBJECT_ID_TO_PID","b76742",,1,"Y",
,596,"SUBJECT_ID_TO_PID","b75023",,1,"Y",
,597,"SUBJECT_ID_TO_PID","b60835",,1,"Y",
,598,"SUBJECT_ID_TO_PID","b82344",,1,"Y",
,599,"SUBJECT_ID_TO_PID","b85856",,1,"Y",
,600,"SUBJECT_ID_TO_PID","b83564",,1,"Y",
,601,"SUBJECT_ID_TO_PID","b82573",,1,"Y",
,602,"SUBJECT_ID_TO_PID","b66935",,1,"Y",
,603,"SUBJECT_ID_TO_PID","b72138",,1,"Y",
,604,"SUBJECT_ID_TO_PID","b87812",,1,"Y",
,605,"SUBJECT_ID_TO_PID","b78837",,1,"Y",
,606,"SUBJECT_ID_TO_PID","b76529",,1,"Y",
,607,"SUBJECT_ID_TO_PID","b62160",,1,"Y",
,608,"SUBJECT_ID_TO_PID","b65957",,1,"Y",
,609,"SUBJECT_ID_TO_PID","b69771",,1,"Y",
,610,"SUBJECT_ID_TO_PID","b70955",,1,"Y",
,611,"SUBJECT_ID_TO_PID","b71314",,1,"Y",
,612,"SUBJECT_ID_TO_PID","b83737",,1,"Y",
,613,"SUBJECT_ID_TO_PID","b87663",,1,"Y",
,614,"SUBJECT_ID_TO_PID","b85633",,1,"Y",
,615,"SUBJECT_ID_TO_PID","b81317",,1,"Y",
,616,"SUBJECT_ID_TO_PID","b62664",,1,"Y",
,617,"SUBJECT_ID_TO_PID","b61507",,1,"Y",
,618,"SUBJECT_ID_TO_PID","b80786",,1,"Y",
,618,"SUBJECT_ID_TO_PID","b79077",,2,"Y",
,618,"SUBJECT_ID_TO_PID","b86385",,3,"Y",
,619,"SUBJECT_ID_TO_PID","b87301",,1,"Y",
,620,"SUBJECT_ID_TO_PID","b87479",,1,"Y",
,621,"SUBJECT_ID_TO_PID","b72911",,1,"Y",
,622,"SUBJECT_ID_TO_PID","b74643",,1,"Y",
,623,"SUBJECT_ID_TO_PID","b83601",,1,"Y",
,624,"SUBJECT_ID_TO_PID","b78080",,1,"Y",
,625,"SUBJECT_ID_TO_PID","b70776",,1,"Y",
,626,"SUBJECT_ID_TO_PID","b69946",,1,"Y",
,627,"SUBJECT_ID_TO_PID","b69899",,1,"Y",
,628,"SUBJECT_ID_TO_PID","b80127",,1,"Y",
,629,"SUBJECT_ID_TO_PID","b61721",,1,"Y",
,629,"SUBJECT_ID_TO_PID","b64301",,2,"Y",
,630,"SUBJECT_ID_TO_PID","b68289",,1,"Y",
,631,"SUBJECT_ID_TO_PID","b86228",,1,"Y",
,632,"SUBJECT_ID_TO_PID","b89533",,1,"Y",
,633,"SUBJECT_ID_TO_PID","b69256",,1,"Y",
,634,"SUBJECT_ID_TO_PID","b76089",,2,"Y",
,634,"SUBJECT_ID_TO_PID","b65249",,3,"Y",
,634,"SUBJECT_ID_TO_PID","b77810",,1,"Y",
,635,"SUBJECT_ID_TO_PID","b79727",,1,"Y",
,636,"SUBJECT_ID_TO_PID","b84269",,1,"Y",
,637,"SUBJECT_ID_TO_PID","b62252",,1,"Y",
,638,"SUBJECT_ID_TO_PID","b74249",,1,"Y",
,639,"SUBJECT_ID_TO_PID","b78383",,1,"Y",
,640,"SUBJECT_ID_TO_PID","b85724",,1,"Y",
,641,"SUBJECT_ID_TO_PID","b82946",,1,"Y",
,642,"SUBJECT_ID_TO_PID","b89964",,1,"Y",
,643,"SUBJECT_ID_TO_PID","b67360",,1,"Y",
,644,"SUBJECT_ID_TO_PID","b62172",,1,"Y",
,645,"SUBJECT_ID_TO_PID","b71106",,1,"Y",
,646,"SUBJECT_ID_TO_PID","b71185",,1,"Y",
,647,"SUBJECT_ID_TO_PID","b72987",,1,"Y",
,648,"SUBJECT_ID_TO_PID","b88340",,1,"Y",
,649,"SUBJECT_ID_TO_PID","b79625",,1,"Y",
,650,"SUBJECT_ID_TO_PID","b71959",,1,"Y",
,651,"SUBJECT_ID_TO_PID","b86330",,1,"Y",
,652,"SUBJECT_ID_TO_PID","b79796",,1,"Y",
,653,"SUBJECT_ID_TO_PID","b68845",,1,"Y",
,653,"SUBJECT_ID_TO_PID","b81600",,2,"Y",
,654,"SUBJECT_ID_TO_PID","b60234",,1,"Y",
,655,"SUBJECT_ID_TO_PID","b86828",,1,"Y",
,656,"SUBJECT_ID_TO_PID","b72964",,1,"Y",
,657,"SUBJECT_ID_TO_PID","b74056",,1,"Y",
,658,"SUBJECT_ID_TO_PID","b72594",,1,"Y",
,659,"SUBJECT_ID_TO_PID","b73705",,1,"Y",
,660,"SUBJECT_ID_TO_PID","b74918",,1,"Y",
,661,"SUBJECT_ID_TO_PID","b88936",,1,"Y",
,662,"SUBJECT_ID_TO_PID","b70479",,1,"Y",
,663,"SUBJECT_ID_TO_PID","b72301",,1,"Y",
,664,"SUBJECT_ID_TO_PID","b72528",,1,"Y",
,665,"SUBJECT_ID_TO_PID","b88622",,1,"Y",
,666,"SUBJECT_ID_TO_PID","b60860",,1,"Y",
,667,"SUBJECT_ID_TO_PID","b88258",,1,"Y",
,668,"SUBJECT_ID_TO_PID","b64046",,1,"Y",
,669,"SUBJECT_ID_TO_PID","b71159",,1,"Y",
,670,"SUBJECT_ID_TO_PID","b74049",,1,"Y",
,671,"SUBJECT_ID_TO_PID","b68668",,1,"Y",
,671,"SUBJECT_ID_TO_PID","b78468",,2,"Y",
,671,"SUBJECT_ID_TO_PID","b84918",,3,"Y",
,672,"SUBJECT_ID_TO_PID","b81620",,1,"Y",
,673,"SUBJECT_ID_TO_PID","b89713",,1,"Y",
,674,"SUBJECT_ID_TO_PID","b84799",,1,"Y",
,675,"SUBJECT_ID_TO_PID","b62672",,1,"Y",
,676,"SUBJECT_ID_TO_PID","b78125",,1,"Y",
,677,"SUBJECT_ID_TO_PID","b88602",,1,"Y",
,678,"SUBJECT_ID_TO_PID","b72846",,1,"Y",
,679,"SUBJECT_ID_TO_PID","b81555",,2,"Y",
,679,"SUBJECT_ID_TO_PID","b77983",,1,"Y",
,680,"SUBJECT_ID_TO_PID","b89952",,1,"Y",
,681,"SUBJECT_ID_TO_PID","b73085",,1,"Y",
,682,"SUBJECT_ID_TO_PID","b73584",,1,"Y",
,683,"SUBJECT_ID_TO_PID","b60652",,1,"Y",
,684,"SUBJECT_ID_TO_PID","b85429",,1,"Y",
,685,"SUBJECT_ID_TO_PID","b87651",,1,"Y",
,686,"SUBJECT_ID_TO_PID","b69122",,1,"Y",
,687,"SUBJECT_ID_TO_PID","b72412",,1,"Y",
,688,"SUBJECT_ID_TO_PID","b77213",,1,"Y",
,689,"SUBJECT_ID_TO_PID","b82141",,1,"Y",
,689,"SUBJECT_ID_TO_PID","b79723",,2,"Y",
,690,"SUBJECT_ID_TO_PID","b60445",,3,"Y",
,690,"SUBJECT_ID_TO_PID","b81076",,1,"Y",
,690,"SUBJECT_ID_TO_PID","b88158",,2,"Y",
,691,"SUBJECT_ID_TO_PID","b74882",,1,"Y",
,692,"SUBJECT_ID_TO_PID","b66291",,1,"Y",
,693,"SUBJECT_ID_TO_PID","b73417",,1,"Y",
,694,"SUBJECT_ID_TO_PID","b76423",,1,"Y",
,695,"SUBJECT_ID_TO_PID","b61884",,1,"Y",
,695,"SUBJECT_ID_TO_PID","b68682",,2,"Y",
,696,"SUBJECT_ID_TO_PID","b74242",,1,"Y",
,697,"SUBJECT_ID_TO_PID","b83566",,1,"Y",
,698,"SUBJECT_ID_TO_PID","b80542",,1,"Y",
,699,"SUBJECT_ID_TO_PID","b62389",,1,"Y",
,700,"SUBJECT_ID_TO_PID","b75412",,1,"Y",
,701,"SUBJECT_ID_TO_PID","b78384",,1,"Y",
,702,"SUBJECT_ID_TO_PID","b65628",,1,"Y",
,703,"SUBJECT_ID_TO_PID","b67259",,2,"Y",
,703,"SUBJECT_ID_TO_PID","b82880",,1,"Y",
,704,"SUBJECT_ID_TO_PID","b73128",,1,"Y",
,705,"SUBJECT_ID_TO_PID","b64741",,1,"Y",
,706,"SUBJECT_ID_TO_PID","b71731",,1,"Y",
,707,"SUBJECT_ID_TO_PID","b76745",,1,"Y",
,708,"SUBJECT_ID_TO_PID","b70793",,1,"Y",
,709,"SUBJECT_ID_TO_PID","b83078",,1,"Y",
,710,"SUBJECT_ID_TO_PID","b67476",,1,"Y",
,711,"SUBJECT_ID_TO_PID","b88004",,1,"Y",
,712,"SUBJECT_ID_TO_PID","b73114",,1,"Y",
,713,"SUBJECT_ID_TO_PID","b73117",,1,"Y",
,714,"SUBJECT_ID_TO_PID","b76222",,1,"Y",
,715,"SUBJECT_ID_TO_PID","b86639",,1,"Y",
,716,"SUBJECT_ID_TO_PID","b87046",,1,"Y",
,717,"SUBJECT_ID_TO_PID","b72915",,1,"Y",
,718,"SUBJECT_ID_TO_PID","b61125",,1,"Y",
,719,"SUBJECT_ID_TO_PID","b70774",,1,"Y",
,720,"SUBJECT_ID_TO_PID","b68902",,1,"Y",
,721,"SUBJECT_ID_TO_PID","b77266",,1,"Y",
,722,"SUBJECT_ID_TO_PID","b88939",,1,"Y",
,723,"SUBJECT_ID_TO_PID","b63773",,1,"Y",
,724,"SUBJECT_ID_TO_PID","b67351",,1,"Y",
,725,"SUBJECT_ID_TO_PID","b61033",,1,"Y",
,726,"SUBJECT_ID_TO_PID","b62504",,1,"Y",
,727,"SUBJECT_ID_TO_PID","b77659",,1,"Y",
,728,"SUBJECT_ID_TO_PID","b67995",,1,"Y",
,729,"SUBJECT_ID_TO_PID","b72776",,1,"Y",
,730,"SUBJECT_ID_TO_PID","b72522",,1,"Y",
,731,"SUBJECT_ID_TO_PID","b85403",,1,"Y",
,732,"SUBJECT_ID_TO_PID","b88966",,1,"Y",
,733,"SUBJECT_ID_TO_PID","b64511",,1,"Y",
,734,"SUBJECT_ID_TO_PID","b72779",,1,"Y",
,735,"SUBJECT_ID_TO_PID","b60245",,1,"Y",
,736,"SUBJECT_ID_TO_PID","b65067",,1,"Y",
,737,"SUBJECT_ID_TO_PID","b89495",,1,"Y",
,738,"SUBJECT_ID_TO_PID","b60259",,1,"Y",
,739,"SUBJECT_ID_TO_PID","b77211",,1,"Y",
,740,"SUBJECT_ID_TO_PID","b65036",,1,"Y",
,741,"SUBJECT_ID_TO_PID","b72882",,1,"Y",
,742,"SUBJECT_ID_TO_PID","b67043",,1,"Y",
,743,"SUBJECT_ID_TO_PID","b72388",,1,"Y",
,744,"SUBJECT_ID_TO_PID","b73613",,1,"Y",
,745,"SUBJECT_ID_TO_PID","b68627",,2,"Y",
,745,"SUBJECT_ID_TO_PID","b73162",,3,"Y",
,745,"SUBJECT_ID_TO_PID","b80525",,1,"Y",
,746,"SUBJECT_ID_TO_PID","b85268",,1,"Y",
,747,"SUBJECT_ID_TO_PID","b62678",,1,"Y",
,748,"SUBJECT_ID_TO_PID","b60858",,1,"Y",
,749,"SUBJECT_ID_TO_PID","b70879",,1,"Y",
,750,"SUBJECT_ID_TO_PID","b89762",,1,"Y",
,751,"SUBJECT_ID_TO_PID","b86901",,1,"Y",
,752,"SUBJECT_ID_TO_PID","b62281",,1,"Y",
,753,"SUBJECT_ID_TO_PID","b87246",,1,"Y",
,754,"SUBJECT_ID_TO_PID","b70650",,1,"Y",
,755,"SUBJECT_ID_TO_PID","b71152",,1,"Y",
,756,"SUBJECT_ID_TO_PID","b88387",,1,"Y",
,757,"SUBJECT_ID_TO_PID","b76499",,2,"Y",
,757,"SUBJECT_ID_TO_PID","b79568",,1,"Y",
,758,"SUBJECT_ID_TO_PID","b67182",,1,"Y",
,759,"SUBJECT_ID_TO_PID","b78661",,1,"Y",
,760,"SUBJECT_ID_TO_PID","b73386",,1,"Y",
,761,"SUBJECT_ID_TO_PID","b82967",,1,"Y",
,762,"SUBJECT_ID_TO_PID","b85160",,1,"Y",
,763,"SUBJECT_ID_TO_PID","b78367",,1,"Y",
,764,"SUBJECT_ID_TO_PID","b64424",,1,"Y",
,765,"SUBJECT_ID_TO_PID","b89924",,1,"Y",
,766,"SUBJECT_ID_TO_PID","b82378",,1,"Y",
,767,"SUBJECT_ID_TO_PID","b72055",,1,"Y",
,768,"SUBJECT_ID_TO_PID","b69575",,1,"Y",
,769,"SUBJECT_ID_TO_PID","b75327",,1,"Y",
,770,"SUBJECT_ID_TO_PID","b67598",,1,"Y",
,771,"SUBJECT_ID_TO_PID","b67525",,1,"Y",
,771,"SUBJECT_ID_TO_PID","b77242",,2,"Y",
,772,"SUBJECT_ID_TO_PID","b71444",,1,"Y",
,773,"SUBJECT_ID_TO_PID","b62336",,1,"Y",
,774,"SUBJECT_ID_TO_PID","b77112",,1,"Y",
,775,"SUBJECT_ID_TO_PID","b78540",,1,"Y",
